"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","exceeds_quota","total_monthly_quota","organization","cost_center_name","aic_quantity","aic_gross_amount"
"2025-10-22","user082_emu","copilot","copilot_premium_request","GPT-5","40","requests","0.04","1.6","1.6","0","False","1000","org001_emu","","28","0.28"
"2025-10-22","user083_emu","copilot","copilot_premium_request","GPT-5","34","requests","0.04","1.36","1.36","0","False","1000","org001_emu","cost_center_001","34","0.34"
"2025-10-22","user084_emu","copilot","copilot_premium_request","Claude Sonnet 4","11","requests","0.04","0.44","0.44","0","False","1000","org001_emu","cost_center_001","58.19","0.5819"
"2025-10-22","user084_emu","copilot","copilot_premium_request","Coding Agent model","22","requests","0.04","0.88","0.88","0","False","1000","org001_emu","cost_center_001","84.15","0.8415"
"2025-10-23","power-user-001_emu","copilot","copilot_premium_request","Claude Opus 4.5","60","requests","0.04","2.4","0","2.4","True","300","","","187.2","1.872"
"2025-10-23","power-user-001_emu","copilot","copilot_premium_request","Gemini 3 Pro","2","requests","0.04","0.08","0","0.08","True","300","","","2.3","0.023"
"2025-10-23","power-user-002_emu","copilot","copilot_premium_request","Claude Opus 4.5","51","requests","0.04","2.04","0","2.04","True","300","","","122.4","1.224"
"2025-10-23","power-user-002_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","8","requests","0.04","0.32","0","0.32","True","300","","","53.04","0.5304"
"2025-10-23","power-user-002_emu","copilot","copilot_premium_request","Code Review model","3","requests","0.04","0.12","0","0.12","True","300","","","12.48","0.1248"
"2025-10-23","power-user-003_emu","copilot","copilot_premium_request","Claude Opus 4.5","69","requests","0.04","2.76","0","2.76","True","300","","","140.76","1.4076"
"2025-10-23","power-user-005_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","96","requests","0.04","3.84","0","3.84","True","300","","","748.8","7.488"
"2025-10-23","power-user-005_emu","copilot","copilot_premium_request","Code Review model","4","requests","0.04","0.16","0","0.16","True","300","","","8.96","0.0896"
"2025-10-23","power-user-007_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","55","requests","0.04","2.2","0","2.2","True","300","","","364.65","3.6465"
"2025-10-23","user002_emu","copilot","copilot_premium_request","Claude Sonnet 4","3","requests","0.04","0.12","0.12","0","False","1000","org002_emu","","11.73","0.1173"
"2025-10-23","user002_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","36","requests","0.04","1.44","1.44","0","False","1000","org002_emu","","322.92","3.2292"
"2025-10-23","user005_emu","copilot","copilot_premium_request","Auto: Claude Sonnet 4.5","1.8","requests","0.04","0.072","0.072","0","False","1000","org005_emu","","11.934","0.11934"
"2025-10-23","user005_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0.12","0","False","1000","org005_emu","","26.91","0.2691"
"2025-10-23","user009_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","13","requests","0.04","0.52","0.52","0","False","1000","org009_emu","cost_center_007","116.61","1.1661"
"2025-10-23","user009_emu","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","1000","org009_emu","cost_center_007","2.72","0.0272"
"2025-10-23","user009_emu","copilot","copilot_premium_request","Coding Agent model","1","requests","0.04","0.04","0.04","0","False","1000","org009_emu","cost_center_007","5.175","0.05175"
"2025-10-23","user063_emu","copilot","copilot_premium_request","Coding Agent model","40","requests","0.04","1.6","1.6","0","False","1000","org004_emu","","234","2.34"
"2025-10-23","user064_emu","copilot","copilot_premium_request","Claude Opus 4.1","37","requests","0.04","1.48","1.48","0","False","1000","org002_emu","cost_center_003","75.48","0.7548"
"2025-10-23","user064_emu","copilot","copilot_premium_request","GPT-5","19","requests","0.04","0.76","0.76","0","False","1000","org002_emu","cost_center_003","16.15","0.1615"
"2025-10-23","user065_emu","copilot","copilot_premium_request","GPT-5","5","requests","0.04","0.2","0.2","0","False","300","org005_emu","cost_center_004","5.75","0.0575"
"2025-10-23","user065_emu","copilot","copilot_premium_request","GPT-5","9","requests","0.04","0.36","0.36","0","False","300","org005_emu","cost_center_004","6.3","0.063"
"2025-10-23","user066_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","21","requests","0.04","0.84","0.84","0","False","1000","org001_emu","cost_center_001","114.66","1.1466"
"2025-10-23","user067_emu","copilot","copilot_premium_request","Claude Sonnet 4","8","requests","0.04","0.32","0.32","0","False","300","org005_emu","cost_center_001","42.32","0.4232"
"2025-10-23","user067_emu","copilot","copilot_premium_request","Code Review model","4","requests","0.04","0.16","0.16","0","False","300","org005_emu","cost_center_001","8.96","0.0896"
"2025-10-23","user068_emu","copilot","copilot_premium_request","Code Review model","36","requests","0.04","1.44","1.44","0","False","1000","org001_emu","","0","0"
"2025-10-23","user069_emu","copilot","copilot_premium_request","GPT-5","9","requests","0.04","0.36","0.36","0","False","300","org005_emu","cost_center_001","11.7","0.117"
"2025-10-23","user070_emu","copilot","copilot_premium_request","Claude Opus 4.1","12","requests","0.04","0.48","0.48","0","False","300","org003_emu","cost_center_003","33.12","0.3312"
"2025-10-23","user071_emu","copilot","copilot_premium_request","Coding Agent model","39","requests","0.04","1.56","1.56","0","False","1000","org001_emu","cost_center_002","122.85","1.2285"
"2025-10-23","user072_emu","copilot","copilot_premium_request","Claude Opus 4.1","10","requests","0.04","0.4","0.4","0","False","300","org005_emu","cost_center_002","24","0.24"
"2025-10-23","user073_emu","copilot","copilot_premium_request","Claude Opus 4.1","13","requests","0.04","0.52","0.52","0","False","300","org005_emu","","40.56","0.4056"
"2025-10-23","user074_emu","copilot","copilot_premium_request","Code Review model","11","requests","0.04","0.44","0.44","0","False","300","org002_emu","cost_center_004","0","0"
"2025-10-23","user075_emu","copilot","copilot_premium_request","Claude Sonnet 4","6","requests","0.04","0.24","0.24","0","False","300","org005_emu","cost_center_001","27.6","0.276"
"2025-10-23","user075_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","3","requests","0.04","0.12","0.12","0","False","300","org005_emu","cost_center_001","23.4","0.234"
"2025-10-23","user076_emu","copilot","copilot_premium_request","Code Review model","8","requests","0.04","0.32","0.32","0","False","300","org002_emu","cost_center_004","0","0"
"2025-10-23","user077_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","32","requests","0.04","1.28","1.28","0","False","1000","org005_emu","cost_center_002","212.16","2.1216"
"2025-10-23","user078_emu","copilot","copilot_premium_request","Claude Sonnet 4","36","requests","0.04","1.44","1.44","0","False","1000","org002_emu","","215.28","2.1528"
"2025-10-23","user078_emu","copilot","copilot_premium_request","Code Review model","18","requests","0.04","0.72","0.72","0","False","1000","org002_emu","","0","0"
"2025-10-23","user079_emu","copilot","copilot_premium_request","Claude Opus 4.1","26","requests","0.04","1.04","1.04","0","False","1000","org004_emu","cost_center_002","81.12","0.8112"
"2025-10-23","user080_emu","copilot","copilot_premium_request","Claude Sonnet 4","19","requests","0.04","0.76","0.76","0","False","1000","org002_emu","cost_center_002","61.18","0.6118"
"2025-10-23","user080_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","37","requests","0.04","1.48","1.48","0","False","1000","org002_emu","cost_center_002","202.02","2.0202"
"2025-10-23","user081_emu","copilot","copilot_premium_request","Claude Opus 4.1","8","requests","0.04","0.32","0.32","0","False","300","org001_emu","cost_center_001","16.32","0.1632"
"2025-10-23","user081_emu","copilot","copilot_premium_request","GPT-5","4","requests","0.04","0.16","0.16","0","False","300","org001_emu","cost_center_001","3.4","0.034"
"2025-10-23","user082_emu","copilot","copilot_premium_request","Coding Agent model","23","requests","0.04","0.92","0.92","0","False","1000","org001_emu","","134.55","1.3455"
"2025-10-23","user082_emu","copilot","copilot_premium_request","GPT-5","12","requests","0.04","0.48","0.48","0","False","1000","org001_emu","","15.6","0.156"
"2025-10-23","user083_emu","copilot","copilot_premium_request","Code Review model","27","requests","0.04","1.08","1.08","0","False","1000","org001_emu","cost_center_001","73.44","0.7344"
"2025-10-23","user084_emu","copilot","copilot_premium_request","GPT-5","42","requests","0.04","1.68","1.68","0","False","1000","org001_emu","cost_center_001","48.3","0.483"
"2025-10-24","user002_emu","copilot","copilot_premium_request","Claude Sonnet 4","13","requests","0.04","0.52","0.52","0","False","1000","org002_emu","","77.74","0.7774"
"2025-10-24","user002_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","90","requests","0.04","3.6","3.6","0","False","1000","org002_emu","","912.6","9.126"
"2025-10-24","user002_emu","copilot","copilot_premium_request","Code Review model","4","requests","0.04","0.16","0.16","0","False","1000","org002_emu","","0","0"
"2025-10-24","user003_emu","copilot","copilot_premium_request","Claude Sonnet 4","18","requests","0.04","0.72","0.72","0","False","300","org003_emu","","95.22","0.9522"
"2025-10-24","user009_emu","copilot","copilot_premium_request","Claude Sonnet 4","4","requests","0.04","0.16","0.16","0","False","1000","org009_emu","cost_center_007","15.64","0.1564"
"2025-10-24","user009_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","7","requests","0.04","0.28","0.28","0","False","1000","org009_emu","cost_center_007","46.41","0.4641"
"2025-10-24","user010_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","7","requests","0.04","0.28","0.28","0","False","300","org010_emu","","70.98","0.7098"
"2025-10-24","user011_emu","copilot","copilot_premium_request","Code Review model","1","requests","0.04","0.04","0.04","0","False","1000","org011_emu","","3.68","0.0368"
"2025-10-24","user063_emu","copilot","copilot_premium_request","Claude Opus 4.1","34","requests","0.04","1.36","1.36","0","False","1000","org004_emu","","81.6","0.816"
"2025-10-24","user063_emu","copilot","copilot_premium_request","Coding Agent model","17","requests","0.04","0.68","0.68","0","False","1000","org004_emu","","87.975","0.87975"
"2025-10-24","user064_emu","copilot","copilot_premium_request","Claude Opus 4.1","25","requests","0.04","1","1","0","False","1000","org002_emu","cost_center_003","42","0.42"
"2025-10-24","user065_emu","copilot","copilot_premium_request","Claude Opus 4.1","3","requests","0.04","0.12","0.12","0","False","300","org005_emu","cost_center_004","7.2","0.072"
"2025-10-24","user065_emu","copilot","copilot_premium_request","Code Review model","6","requests","0.04","0.24","0.24","0","False","300","org005_emu","cost_center_004","19.2","0.192"
"2025-10-24","user066_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","16","requests","0.04","0.64","0.64","0","False","1000","org001_emu","cost_center_001","124.8","1.248"
"2025-10-24","user066_emu","copilot","copilot_premium_request","Code Review model","32","requests","0.04","1.28","1.28","0","False","1000","org001_emu","cost_center_001","0","0"
"2025-10-24","user067_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","org005_emu","cost_center_001","26.52","0.2652"
"2025-10-24","user067_emu","copilot","copilot_premium_request","Code Review model","7","requests","0.04","0.28","0.28","0","False","300","org005_emu","cost_center_001","29.12","0.2912"
"2025-10-24","user068_emu","copilot","copilot_premium_request","GPT-5","21","requests","0.04","0.84","0.84","0","False","1000","org001_emu","","17.85","0.1785"
"2025-10-24","user069_emu","copilot","copilot_premium_request","Code Review model","11","requests","0.04","0.44","0.44","0","False","300","org005_emu","cost_center_001","40.48","0.4048"
"2025-10-24","user069_emu","copilot","copilot_premium_request","Coding Agent model","6","requests","0.04","0.24","0.24","0","False","300","org005_emu","cost_center_001","18.9","0.189"
"2025-10-24","user070_emu","copilot","copilot_premium_request","Claude Opus 4.1","10","requests","0.04","0.4","0.4","0","False","300","org003_emu","cost_center_003","27.6","0.276"
"2025-10-24","user070_emu","copilot","copilot_premium_request","Claude Sonnet 4","5","requests","0.04","0.2","0.2","0","False","300","org003_emu","cost_center_003","23","0.23"
"2025-10-24","user071_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","31","requests","0.04","1.24","1.24","0","False","1000","org001_emu","cost_center_002","278.07","2.7807"
"2025-10-24","user072_emu","copilot","copilot_premium_request","Claude Opus 4.1","11","requests","0.04","0.44","0.44","0","False","300","org005_emu","cost_center_002","30.36","0.3036"
"2025-10-24","user073_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","11","requests","0.04","0.44","0.44","0","False","300","org005_emu","","98.67","0.9867"
"2025-10-24","user074_emu","copilot","copilot_premium_request","Coding Agent model","10","requests","0.04","0.4","0.4","0","False","300","org002_emu","cost_center_004","51.75","0.5175"
"2025-10-24","user075_emu","copilot","copilot_premium_request","Coding Agent model","6","requests","0.04","0.24","0.24","0","False","300","org005_emu","cost_center_001","18.9","0.189"
"2025-10-24","user075_emu","copilot","copilot_premium_request","GPT-5","3","requests","0.04","0.12","0.12","0","False","300","org005_emu","cost_center_001","2.1","0.021"
"2025-10-24","user076_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","org002_emu","cost_center_004","21.84","0.2184"
"2025-10-24","user076_emu","copilot","copilot_premium_request","GPT-5","7","requests","0.04","0.28","0.28","0","False","300","org002_emu","cost_center_004","8.05","0.0805"
"2025-10-24","user077_emu","copilot","copilot_premium_request","Code Review model","26","requests","0.04","1.04","1.04","0","False","1000","org005_emu","cost_center_002","58.24","0.5824"
"2025-10-24","user078_emu","copilot","copilot_premium_request","Claude Sonnet 4","36","requests","0.04","1.44","1.44","0","False","1000","org002_emu","","140.76","1.4076"
"2025-10-24","user079_emu","copilot","copilot_premium_request","Coding Agent model","45","requests","0.04","1.8","1.8","0","False","1000","org004_emu","cost_center_002","141.75","1.4175"
"2025-10-24","user080_emu","copilot","copilot_premium_request","Code Review model","24","requests","0.04","0.96","0.96","0","False","1000","org002_emu","cost_center_002","76.8","0.768"
"2025-10-24","user081_emu","copilot","copilot_premium_request","Claude Sonnet 4","8","requests","0.04","0.32","0.32","0","False","300","org001_emu","cost_center_001","47.84","0.4784"
"2025-10-24","user082_emu","copilot","copilot_premium_request","Claude Opus 4.1","25","requests","0.04","1","1","0","False","1000","org001_emu","","69","0.69"
"2025-10-24","user083_emu","copilot","copilot_premium_request","Code Review model","35","requests","0.04","1.4","1.4","0","False","1000","org001_emu","cost_center_001","145.6","1.456"
"2025-10-24","user084_emu","copilot","copilot_premium_request","GPT-5","25","requests","0.04","1","1","0","False","1000","org001_emu","cost_center_001","21.25","0.2125"
"2025-10-25","user063_emu","copilot","copilot_premium_request","Claude Sonnet 4","15","requests","0.04","0.6","0.6","0","False","1000","org004_emu","","89.7","0.897"
"2025-10-25","user063_emu","copilot","copilot_premium_request","Coding Agent model","29","requests","0.04","1.16","1.16","0","False","1000","org004_emu","","130.5","1.305"
"2025-10-25","user064_emu","copilot","copilot_premium_request","Code Review model","36","requests","0.04","1.44","1.44","0","False","1000","org002_emu","cost_center_003","132.48","1.3248"
"2025-10-25","user065_emu","copilot","copilot_premium_request","Claude Sonnet 4","11","requests","0.04","0.44","0.44","0","False","300","org005_emu","cost_center_004","65.78","0.6578"
"2025-10-25","user066_emu","copilot","copilot_premium_request","Code Review model","26","requests","0.04","1.04","1.04","0","False","1000","org001_emu","cost_center_001","83.2","0.832"
"2025-10-25","user067_emu","copilot","copilot_premium_request","Coding Agent model","8","requests","0.04","0.32","0.32","0","False","300","org005_emu","cost_center_001","25.2","0.252"
"2025-10-25","user068_emu","copilot","copilot_premium_request","Claude Opus 4.1","41","requests","0.04","1.64","1.64","0","False","1000","org001_emu","","113.16","1.1316"
"2025-10-25","user069_emu","copilot","copilot_premium_request","Claude Opus 4.1","12","requests","0.04","0.48","0.48","0","False","300","org005_emu","cost_center_001","20.16","0.2016"
"2025-10-25","user070_emu","copilot","copilot_premium_request","Code Review model","12","requests","0.04","0.48","0.48","0","False","300","org003_emu","cost_center_003","38.4","0.384"
"2025-10-25","user071_emu","copilot","copilot_premium_request","Coding Agent model","41","requests","0.04","1.64","1.64","0","False","1000","org001_emu","cost_center_002","129.15","1.2915"
"2025-10-25","user072_emu","copilot","copilot_premium_request","Coding Agent model","14","requests","0.04","0.56","0.56","0","False","300","org005_emu","cost_center_002","63","0.63"
"2025-10-25","user073_emu","copilot","copilot_premium_request","GPT-5","12","requests","0.04","0.48","0.48","0","False","300","org005_emu","","13.8","0.138"
"2025-10-25","user074_emu","copilot","copilot_premium_request","Coding Agent model","9","requests","0.04","0.36","0.36","0","False","300","org002_emu","cost_center_004","34.425","0.34425"
"2025-10-25","user075_emu","copilot","copilot_premium_request","GPT-5","10","requests","0.04","0.4","0.4","0","False","300","org005_emu","cost_center_001","10","0.1"
"2025-10-25","user076_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","4","requests","0.04","0.16","0.16","0","False","300","org002_emu","cost_center_004","31.2","0.312"
"2025-10-25","user076_emu","copilot","copilot_premium_request","Coding Agent model","8","requests","0.04","0.32","0.32","0","False","300","org002_emu","cost_center_004","30.6","0.306"
"2025-10-25","user077_emu","copilot","copilot_premium_request","GPT-5","29","requests","0.04","1.16","1.16","0","False","1000","org005_emu","cost_center_002","33.35","0.3335"
"2025-10-25","user078_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","28","requests","0.04","1.12","1.12","0","False","1000","org002_emu","","251.16","2.5116"
"2025-10-25","user079_emu","copilot","copilot_premium_request","Claude Opus 4.1","39","requests","0.04","1.56","1.56","0","False","1000","org004_emu","cost_center_002","107.64","1.0764"
"2025-10-25","user080_emu","copilot","copilot_premium_request","Code Review model","28","requests","0.04","1.12","1.12","0","False","1000","org002_emu","cost_center_002","62.72","0.6272"
"2025-10-25","user081_emu","copilot","copilot_premium_request","GPT-5","12","requests","0.04","0.48","0.48","0","False","300","org001_emu","cost_center_001","12","0.12"
"2025-10-25","user082_emu","copilot","copilot_premium_request","Claude Sonnet 4","25","requests","0.04","1","1","0","False","1000","org001_emu","","132.25","1.3225"
"2025-10-25","user082_emu","copilot","copilot_premium_request","GPT-5","13","requests","0.04","0.52","0.52","0","False","1000","org001_emu","","9.1","0.091"
"2025-10-25","user083_emu","copilot","copilot_premium_request","Claude Sonnet 4","46","requests","0.04","1.84","1.84","0","False","1000","org001_emu","cost_center_001","179.86","1.7986"
"2025-10-25","user084_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","24","requests","0.04","0.96","0.96","0","False","1000","org001_emu","cost_center_001","187.2","1.872"
"2025-10-25","user084_emu","copilot","copilot_premium_request","GPT-5","12","requests","0.04","0.48","0.48","0","False","1000","org001_emu","cost_center_001","8.4","0.084"
"2025-10-26","user007_emu","copilot","copilot_premium_request","Coding Agent model","1","requests","0.04","0.04","0.04","0","False","1000","org007_emu","","3.15","0.0315"
"2025-10-26","user063_emu","copilot","copilot_premium_request","Code Review model","31","requests","0.04","1.24","1.24","0","False","1000","org004_emu","","0","0"
"2025-10-26","user064_emu","copilot","copilot_premium_request","GPT-5","42","requests","0.04","1.68","1.68","0","False","1000","org002_emu","cost_center_003","54.6","0.546"
"2025-10-26","user065_emu","copilot","copilot_premium_request","Claude Opus 4.1","11","requests","0.04","0.44","0.44","0","False","300","org005_emu","cost_center_004","26.4","0.264"
"2025-10-26","user066_emu","copilot","copilot_premium_request","Code Review model","38","requests","0.04","1.52","1.52","0","False","1000","org001_emu","cost_center_001","0","0"
"2025-10-26","user067_emu","copilot","copilot_premium_request","Code Review model","11","requests","0.04","0.44","0.44","0","False","300","org005_emu","cost_center_001","24.64","0.2464"
"2025-10-26","user068_emu","copilot","copilot_premium_request","Claude Sonnet 4","32","requests","0.04","1.28","1.28","0","False","1000","org001_emu","","125.12","1.2512"
"2025-10-26","user068_emu","copilot","copilot_premium_request","Coding Agent model","16","requests","0.04","0.64","0.64","0","False","1000","org001_emu","","93.6","0.936"
"2025-10-26","user069_emu","copilot","copilot_premium_request","Code Review model","9","requests","0.04","0.36","0.36","0","False","300","org005_emu","cost_center_001","20.16","0.2016"
"2025-10-26","user070_emu","copilot","copilot_premium_request","Claude Opus 4.1","10","requests","0.04","0.4","0.4","0","False","300","org003_emu","cost_center_003","31.2","0.312"
"2025-10-26","user071_emu","copilot","copilot_premium_request","Code Review model","34","requests","0.04","1.36","1.36","0","False","1000","org001_emu","cost_center_002","0","0"
"2025-10-26","user072_emu","copilot","copilot_premium_request","Coding Agent model","9","requests","0.04","0.36","0.36","0","False","300","org005_emu","cost_center_002","52.65","0.5265"
"2025-10-26","user073_emu","copilot","copilot_premium_request","GPT-5","11","requests","0.04","0.44","0.44","0","False","300","org005_emu","","7.7","0.077"
"2025-10-26","user074_emu","copilot","copilot_premium_request","Claude Sonnet 4","8","requests","0.04","0.32","0.32","0","False","300","org002_emu","cost_center_004","31.28","0.3128"
"2025-10-26","user075_emu","copilot","copilot_premium_request","Claude Sonnet 4","12","requests","0.04","0.48","0.48","0","False","300","org005_emu","cost_center_001","63.48","0.6348"
"2025-10-26","user075_emu","copilot","copilot_premium_request","Coding Agent model","6","requests","0.04","0.24","0.24","0","False","300","org005_emu","cost_center_001","22.95","0.2295"
"2025-10-26","user076_emu","copilot","copilot_premium_request","Claude Sonnet 4","3","requests","0.04","0.12","0.12","0","False","300","org002_emu","cost_center_004","11.73","0.1173"
"2025-10-26","user076_emu","copilot","copilot_premium_request","Coding Agent model","6","requests","0.04","0.24","0.24","0","False","300","org002_emu","cost_center_004","35.1","0.351"
"2025-10-26","user077_emu","copilot","copilot_premium_request","Code Review model","27","requests","0.04","1.08","1.08","0","False","1000","org005_emu","cost_center_002","60.48","0.6048"
"2025-10-26","user078_emu","copilot","copilot_premium_request","Code Review model","36","requests","0.04","1.44","1.44","0","False","1000","org002_emu","","0","0"
"2025-10-26","user079_emu","copilot","copilot_premium_request","Code Review model","27","requests","0.04","1.08","1.08","0","False","1000","org004_emu","cost_center_002","60.48","0.6048"
"2025-10-26","user079_emu","copilot","copilot_premium_request","Coding Agent model","14","requests","0.04","0.56","0.56","0","False","1000","org004_emu","cost_center_002","63","0.63"
"2025-10-26","user080_emu","copilot","copilot_premium_request","Claude Sonnet 4","36","requests","0.04","1.44","1.44","0","False","1000","org002_emu","cost_center_002","190.44","1.9044"
"2025-10-26","user080_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","18","requests","0.04","0.72","0.72","0","False","1000","org002_emu","cost_center_002","161.46","1.6146"
"2025-10-26","user081_emu","copilot","copilot_premium_request","Coding Agent model","7","requests","0.04","0.28","0.28","0","False","300","org001_emu","cost_center_001","36.225","0.36225"
"2025-10-26","user082_emu","copilot","copilot_premium_request","Coding Agent model","32","requests","0.04","1.28","1.28","0","False","1000","org001_emu","","100.8","1.008"
"2025-10-26","user083_emu","copilot","copilot_premium_request","Claude Sonnet 4","40","requests","0.04","1.6","1.6","0","False","1000","org001_emu","cost_center_001","128.8","1.288"
"2025-10-26","user084_emu","copilot","copilot_premium_request","Coding Agent model","33","requests","0.04","1.32","1.32","0","False","1000","org001_emu","cost_center_001","193.05","1.9305"
"2025-10-27","user001_emu","copilot","copilot_premium_request","Claude Haiku 4.5","0.33","requests","0.04","0.0132","0.0132","0","False","1000","org001_emu","","0.429","0.00429"
"2025-10-27","user009_emu","copilot","copilot_premium_request","Claude Sonnet 4","13","requests","0.04","0.52","0.52","0","False","1000","org009_emu","cost_center_007","59.8","0.598"
"2025-10-27","user009_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","9","requests","0.04","0.36","0.36","0","False","1000","org009_emu","cost_center_007","80.73","0.8073"
"2025-10-27","user012_emu","spark","spark_premium_request","Claude Sonnet 4.5","2","requests","0.04","0.08","0.08","0","False","1000","org012_emu","","17.94","0.1794"
"2025-10-27","user012_emu","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04","0.04","0","False","1000","org012_emu","","3.22","0.0322"
"2025-10-27","user063_emu","copilot","copilot_premium_request","GPT-5","20","requests","0.04","0.8","0.8","0","False","1000","org004_emu","","23","0.23"
"2025-10-27","user064_emu","copilot","copilot_premium_request","Claude Sonnet 4","25","requests","0.04","1","1","0","False","1000","org002_emu","cost_center_003","149.5","1.495"
"2025-10-27","user065_emu","copilot","copilot_premium_request","Claude Sonnet 4","8","requests","0.04","0.32","0.32","0","False","300","org005_emu","cost_center_004","31.28","0.3128"
"2025-10-27","user066_emu","copilot","copilot_premium_request","Claude Opus 4.1","28","requests","0.04","1.12","1.12","0","False","1000","org001_emu","cost_center_001","47.04","0.4704"
"2025-10-27","user067_emu","copilot","copilot_premium_request","GPT-5","11","requests","0.04","0.44","0.44","0","False","300","org005_emu","cost_center_001","9.35","0.0935"
"2025-10-27","user068_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","33","requests","0.04","1.32","1.32","0","False","1000","org001_emu","","218.79","2.1879"
"2025-10-27","user069_emu","copilot","copilot_premium_request","Claude Opus 4.1","4","requests","0.04","0.16","0.16","0","False","300","org005_emu","cost_center_001","8.16","0.0816"
"2025-10-27","user069_emu","copilot","copilot_premium_request","Claude Sonnet 4","7","requests","0.04","0.28","0.28","0","False","300","org005_emu","cost_center_001","27.37","0.2737"
"2025-10-27","user070_emu","copilot","copilot_premium_request","GPT-5","10","requests","0.04","0.4","0.4","0","False","300","org003_emu","cost_center_003","7","0.07"
"2025-10-27","user071_emu","copilot","copilot_premium_request","Claude Opus 4.1","30","requests","0.04","1.2","1.2","0","False","1000","org001_emu","cost_center_002","82.8","0.828"
"2025-10-27","user072_emu","copilot","copilot_premium_request","Coding Agent model","9","requests","0.04","0.36","0.36","0","False","300","org005_emu","cost_center_002","28.35","0.2835"
"2025-10-27","user073_emu","copilot","copilot_premium_request","Claude Opus 4.1","10","requests","0.04","0.4","0.4","0","False","300","org005_emu","","24","0.24"
"2025-10-27","user074_emu","copilot","copilot_premium_request","Claude Opus 4.1","13","requests","0.04","0.52","0.52","0","False","300","org002_emu","cost_center_004","40.56","0.4056"
"2025-10-27","user075_emu","copilot","copilot_premium_request","Coding Agent model","9","requests","0.04","0.36","0.36","0","False","300","org005_emu","cost_center_001","34.425","0.34425"
"2025-10-27","user076_emu","copilot","copilot_premium_request","Coding Agent model","7","requests","0.04","0.28","0.28","0","False","300","org002_emu","cost_center_004","36.225","0.36225"
"2025-10-27","user077_emu","copilot","copilot_premium_request","GPT-5","36","requests","0.04","1.44","1.44","0","False","1000","org005_emu","cost_center_002","46.8","0.468"
"2025-10-27","user078_emu","copilot","copilot_premium_request","Claude Opus 4.1","36","requests","0.04","1.44","1.44","0","False","1000","org002_emu","","86.4","0.864"
"2025-10-27","user079_emu","copilot","copilot_premium_request","GPT-5","16","requests","0.04","0.64","0.64","0","False","1000","org004_emu","cost_center_002","20.8","0.208"
"2025-10-27","user079_emu","copilot","copilot_premium_request","GPT-5","5","requests","0.04","0.2","0.2","0","False","1000","org004_emu","cost_center_002","3.5","0.035"
"2025-10-27","user079_emu","copilot","copilot_premium_request","GPT-5","27","requests","0.04","1.08","0","1.08","True","1000","org004_emu","cost_center_002","22.95","0.2295"
"2025-10-27","user080_emu","copilot","copilot_premium_request","Claude Sonnet 4.5","35","requests","0.04","1.4","1.4","0","False","1000","org002_emu","cost_center_002","273","2.73"
"2025-10-27","user081_emu","copilot","copilot_premium_request","GPT-5","10","requests","0.04","0.4","0.4","0","False","300","org001_emu","cost_center_001","8.5","0.085"
"2025-10-27","user082_emu","copilot","copilot_premium_request","Claude Sonnet 4","40","requests","0.04","1.6","1.6","0","False","1000","org001_emu","","184","1.84"
"2025-10-27","user083_emu","copilot","copilot_premium_request","Code Review model","14","requests","0.04","0.56","0.56","0","False","1000","org001_emu","cost_center_001","31.36","0.3136"
"2025-10-27","user083_emu","copilot","copilot_premium_request","Coding Agent model","27","requests","0.04","1.08","1.08","0","False","1000","org001_emu","cost_center_001","121.5","1.215"
"2025-10-27","user084_emu","copilot","copilot_premium_request","Code Review model","28","requests","0.04","1.12","1.12","0","False","1000","org001_emu","cost_center_001","0","0"
"2025-10-28","user001_emu","copilot","copilot_premium_request","Claude Sonnet 4","1","requests","0.04","0.04","0.04","0","False","1000","org001_emu","","5.29","0.0529"
